         473432 function calls (468070 primitive calls) in 1.621 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1651    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:491(_verbose_message)
    62/18    0.000    0.000    0.002    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/re/_parser.py:452(_parse_sub)
       64    0.000    0.000    0.003    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/attr/_make.py:249(_make_attr_tuple_class)
     1291    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
       81    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/email/message.py:421(__setitem__)
      120    0.000    0.000    0.001    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/_markupbase.py:165(parse_comment)
      205    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:416(__enter__)
      188    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/httpcore/_models.py:19(enforce_bytes)
        2    0.000    0.000    1.049    0.525 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/httpcore/_sync/http11.py:65(handle_request)
      784    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:140(_path_stat)
       73    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/enum.py:390(__setitem__)
      426    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/attr/_make.py:1176(_determine_attrib_eq_order)
      187    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:670(_classify_pyc)
        1    0.000    0.000    0.002    0.002 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/httpx/_models.py:641(text)
       90    0.000    0.000    0.002    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/h11/_util.py:84(validate)
      675    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:645(parent)
        6    0.000    0.000    0.001    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/httpcore/_models.py:53(enforce_headers)
      187    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/re/_parser.py:176(append)
       42    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/re/_compiler.py:243(_optimize_charset)
     2352    0.000    0.000    0.000    0.000 {built-in method builtins.id}
       12    0.000    0.000    0.001    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/enum.py:528(__new__)
      193    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1592(_get_spec)
        3    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/collections/__init__.py:355(namedtuple)
      135    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/dataclasses.py:701(_is_type)
        3    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/enum.py:1702(convert_class)
      193    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:615(_get_cached)
      636    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/ssl.py:1082(_checkClosed)
      869    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/re/_parser.py:240(__next)
      192    0.000    0.000    0.003    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/attr/_make.py:2460(evolve)
        4    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/httpx/_models.py:231(multi_items)
      175    0.000    0.000    0.001    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/typing.py:1174(__init__)
      148    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/typing.py:1205(__getattr__)
       63    0.000    0.000    0.018    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/attr/_make.py:1245(attrs)
       18    0.000    0.000    0.005    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/re/_compiler.py:745(compile)
       43    0.000    0.000    0.002    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/h11/_readers.py:64(_decode_header_lines)
        2    0.000    0.000    1.177    0.589 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/httpx/_transports/default.py:230(handle_request)
      192    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/attr/_make.py:2487(__setstate__)
      148    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/typing.py:262(_collect_parameters)
      187    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
      324    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:79(__init__)
      208    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/httpx/_models.py:166(encoding)
      187    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:703(_validate_timestamp_pyc)
      115    0.000    0.000    0.002    0.000 <frozen abc>:105(__new__)
       45    0.000    0.000    0.018    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/attr/_next_gen.py:345(do_it)
        2    0.000    0.000    1.182    0.591 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/httpx/_client.py:1001(_send_single_request)
      748    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
      192    0.000    0.000    0.001    0.000 {method '__reduce_ex__' of 'object' objects}
       57    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/dataclasses.py:760(_get_field)
       44    0.000    0.000    0.002    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/attr/_make.py:1592(_make_eq)
      204    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:445(cb)
    441/8    0.000    0.000    0.104    0.013 <frozen importlib._bootstrap>:480(_call_with_frames_removed)
      120    0.000    0.000    0.001    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/bs4/builder/_htmlparser.py:241(handle_comment)
      910    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 {method 'split' of 'bytearray' objects}
      192    0.000    0.000    0.001    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/copy.py:247(_reconstruct)
      503    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/re/_parser.py:261(get)
       83    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/typing_extensions.py:3029(_collect_parameters)
      885    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/contextlib.py:440(__init__)
     1131    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
      513    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/bs4/element.py:1543(get)
        2    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/urllib/parse.py:452(urlsplit)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/ssl.py:1308(_real_close)
      324    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:82(remove)
     1131    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
      204    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:232(__init__)
      603    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1226(__exit__)
      103    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/re/_parser.py:83(groups)
      294    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
      641    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
       26    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1648(_fill_cache)
        6    0.000    0.000    0.002    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/trio/_util.py:200(fixup_module_metadata)
      603    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1222(__enter__)
       39    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/inspect.py:882(cleandoc)
        2    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/http/cookiejar.py:1599(make_cookies)
       18    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/re/_compiler.py:516(_compile_info)
      206    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/re/_parser.py:293(tell)
      268    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
        4    0.000    0.000    0.001    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/httpx/_models.py:1270(info)
      648    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
    59/30    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
        2    0.000    0.000    0.000    0.000 {method 'write' of '_ssl._SSLSocket' objects}
  188/181    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:647(_check_name_wrapper)
     23/9    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/inspect.py:2501(_signature_from_callable)
       36    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/enum.py:1556(__and__)
        2    0.000    0.000    0.003    0.002 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/httpx/_models.py:1249(__init__)
       37    0.000    0.000    0.001    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/attr/_make.py:1494(_make_hash)
      294    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/h11/_connection.py:205(our_state)
      684    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/typing.py:1279(__eq__)
      885    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/contextlib.py:443(__enter__)
       33    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/inspect.py:176(get_annotations)
       83    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/typing_extensions.py:2954(_has_generic_or_protocol_as_origin)
        2    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/h11/_events.py:137(__init__)
        2    0.000    0.000    1.177    0.588 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/httpcore/_sync/connection_pool.py:199(handle_request)
      200    0.000    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:1524(find_spec)
    79/44    0.000    0.000    0.052    0.001 <frozen importlib._bootstrap>:1390(_handle_fromlist)
        2    0.000    0.000    0.002    0.001 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/urllib/parse.py:1104(_splithost)
        3    0.000    0.000    0.000    0.000 {method 'poll' of 'select.poll' objects}
      309    0.000    0.000    0.000    0.000 {built-in method builtins.min}
      164    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
      315    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/attr/_make.py:1219(_determine_whether_to_implement)
      380    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:632(cached)
       24    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/h11/_receivebuffer.py:87(maybe_extract_next_line)
        1    0.000    0.000    0.024    0.024 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/trio/_core/_run.py:1(<module>)
      395    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
      324    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:173(__exit__)
      188    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:48(_new_module)
      459    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/attr/_make.py:1185(decide_callable_or_boolean)
      169    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/attr/_make.py:291(_is_class_var)
      187    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/attr/_make.py:1484(_generate_unique_filename)
       15    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/httpx/_models.py:284(__getitem__)
       51    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/typing.py:345(_remove_dups_flatten)
      205    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(__init__)
      119    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:463(_lock_unlock_module)
      151    0.000    0.000    0.000    0.000 {method 'lower' of 'bytes' objects}
        2    0.000    0.000    1.048    0.524 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/httpcore/_sync/http11.py:170(_receive_response_headers)
      312    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1473(_path_importer_cache)
      294    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/typing.py:2183(cast)
      201    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1128(find_spec)
       38    0.000    0.000    0.000    0.000 <frozen abc>:146(update_abstractmethods)
        1    0.000    0.000    0.002    0.002 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/socket.py:959(getaddrinfo)
       16    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/h11/_connection.py:308(_get_io_object)
        2    0.000    0.000    0.003    0.002 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/urllib/request.py:315(__init__)
      202    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
       37    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/attr/_make.py:1520(append_hash_computation_lines)
      187    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1206(path_stats)
       18    0.000    0.000    0.003    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/re/_parser.py:969(parse)
        1    0.000    0.000    0.001    0.001 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/trio/socket.py:1(<module>)
       18    0.000    0.000    0.001    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/dataclasses.py:568(_init_fn)
